id,name,repeat+AF8-id,batch+AF8-size,learning+AF8-rate,env+AF8-name,epsilon+AF8-decay,debug,is+AF8-curiosity,episode,e+AF8-score,e+AF8-score+AF8-min,e+AF8-score+AF8-max,score+AF8-avg,score+AF8-best,loss,,,,,,,,,,,,,,,,,,
745,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-745,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,25,1,1,24.9,82,2.50090736865997,,,,,,,,,,,,,,,,,,
638,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-638,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,14,1,1,14.24,42,2.90529346466064,,,,,,,,,,,,,,,,,,
763,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-763,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,39,1,1,25.0733333333333,84,2.72379470482851,,,,,,,,,,,,,,,,,,
767,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-767,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,60,1,1,24.92,126,2.73028758962949,,,,,,,,,,,,,,,,,,
691,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-70+AF8-691,70,64,0.001,CartPole+AC0-v0,0.01,False,False,150,33,1,1,19.22,78,3.21430959123554,,,,,,,,,,,,,,,,,,
773,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-773,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,32,1,1,26.8666666666667,112,3.77731816470623,,,,,,,,,,,,,,,,,,
648,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-648,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,12,1,1,15.4933333333333,87,2.48047033945719,,,,,,,,,,,,,,,,,,
624,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-624,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,23,1,1,23.72,90,3.87613369070965,,,,,,,,,,,,,,,,,,
740,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-740,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,59,1,1,31.24,131,2.98285071526544,,,,,,,,,,,,,,,,,,
779,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-779,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,10,1,1,29.6333333333333,116,6.7791601896286,,,,,,,,,,,,,,,,,,
778,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-778,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,25,1,1,25.9533333333333,94,4.58308355808258,,,,,,,,,,,,,,,,,,
757,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-757,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,27,1,1,26.5533333333333,114,2.96481962115676,,,,,,,,,,,,,,,,,,
636,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-636,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,18,1,1,20.2466666666667,134,2.11691077550252,,,,,,,,,,,,,,,,,,
764,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-764,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,12,1,1,28.28,79,4.4306165377299,,,,,,,,,,,,,,,,,,
641,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-641,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,12,1,1,15.7933333333333,50,1.80321028828621,,,,,,,,,,,,,,,,,,
634,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-634,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,15,1,1,17.3133333333333,169,2.81340258916219,,,,,,,,,,,,,,,,,,
762,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-762,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,31,1,1,27.3266666666667,86,2.00431305362332,,,,,,,,,,,,,,,,,,
761,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-761,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,25,1,1,27.74,91,3.1211502122879,,,,,,,,,,,,,,,,,,
750,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-750,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,46,1,1,27.5933333333333,94,3.85552785707557,,,,,,,,,,,,,,,,,,
777,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-777,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,53,1,1,28.8,117,4.28499383971376,,,,,,,,,,,,,,,,,,
633,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-633,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,26,1,1,18.06,142,2.37492729608829,,,,,,,,,,,,,,,,,,
748,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-748,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,13,1,1,27.5266666666667,77,4.21839871773353,,,,,,,,,,,,,,,,,,
738,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-738,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,65,1,1,34.7133333333333,200,3.61456787586212,,,,,,,,,,,,,,,,,,
756,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-756,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,45,1,1,27.82,138,2.45793746577369,,,,,,,,,,,,,,,,,,
705,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-705,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,141,1,1,70.9466666666667,200,3.84279023248253,,,,,,,,,,,,,,,,,,
768,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-768,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,57,1,1,30.2666666666667,117,5.94779288141351,,,,,,,,,,,,,,,,,,
759,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-759,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,60,1,1,27.0733333333333,94,2.65482581059138,,,,,,,,,,,,,,,,,,
628,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-628,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,23,1,1,24.54,94,6.9832815553831,,,,,,,,,,,,,,,,,,
755,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-755,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,66,1,1,28.74,83,2.28183183164308,,,,,,,,,,,,,,,,,,
637,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-637,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,46,1,1,24.0933333333333,135,2.82941382605097,,,,,,,,,,,,,,,,,,
806,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-806,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,135,1,1,34.5066666666667,200,4.80785295874984,,,,,,,,,,,,,,,,,,
702,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-702,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,76,1,1,63.6933333333333,200,3.43018163897489,,,,,,,,,,,,,,,,,,
776,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-776,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,15,1,1,29.48,129,3.84958009719849,,,,,,,,,,,,,,,,,,
653,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-653,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,17,1,1,19.2933333333333,49,4.23218802844777,,,,,,,,,,,,,,,,,,
651,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-651,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,25,1,1,20.1333333333333,94,6.69196201324463,,,,,,,,,,,,,,,,,,
775,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-775,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,102,1,1,29.9933333333333,134,3.69376131483153,,,,,,,,,,,,,,,,,,
669,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-669,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,10,1,1,21.4133333333333,108,2.63420616388321,,,,,,,,,,,,,,,,,,
656,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-656,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,31,1,1,21.0666666666667,178,2.5924809517399,,,,,,,,,,,,,,,,,,
760,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-760,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,28,1,1,32.64,99,3.40449575441224,,,,,,,,,,,,,,,,,,
645,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-645,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,10,1,1,20.66,91,2.29537920355797,,,,,,,,,,,,,,,,,,
676,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-676,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,13,1,1,21.7533333333333,98,3.01134251631223,,,,,,,,,,,,,,,,,,
681,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-681,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,37,1,1,21.96,73,4.15196289242925,,,,,,,,,,,,,,,,,,
805,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-805,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,56,1,1,37.32,86,3.16219034258808,,,,,,,,,,,,,,,,,,
677,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-677,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,30,1,1,19.3333333333333,59,2.58843138813972,,,,,,,,,,,,,,,,,,
627,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-627,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,46,1,1,38.46,100,2.86579562529274,,,,,,,,,,,,,,,,,,
647,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-647,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,12,1,1,30.0733333333333,179,3.85400368769964,,,,,,,,,,,,,,,,,,
682,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-682,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,74,1,1,25.92,87,6.60110032236254,,,,,,,,,,,,,,,,,,
673,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-673,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,19,1,1,23.84,84,3.27335166931152,,,,,,,,,,,,,,,,,,
688,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-688,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,9,1,1,22.9933333333333,86,3.28504476282332,,,,,,,,,,,,,,,,,,
674,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-674,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,14,1,1,24.3133333333333,74,2.91100834097181,,,,,,,,,,,,,,,,,,
664,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-664,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,56,1,1,24.1,87,2.7922648702349,,,,,,,,,,,,,,,,,,
670,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-670,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,104,1,1,27.2066666666667,104,3.19824961744822,,,,,,,,,,,,,,,,,,
654,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-654,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,24,1,1,26.1133333333333,92,3.99979476133982,,,,,,,,,,,,,,,,,,
640,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-640,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,61,1,1,37.42,158,3.27914695759289,,,,,,,,,,,,,,,,,,
686,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-686,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,21,1,1,23.7533333333333,68,2.68618995802743,,,,,,,,,,,,,,,,,,
668,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-668,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,22,1,1,23.72,84,2.60031272064556,,,,,,,,,,,,,,,,,,
675,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-675,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,81,1,1,27.8733333333333,98,3.96950195233027,,,,,,,,,,,,,,,,,,
758,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-758,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,130,1,1,42.0066666666667,182,2.61969878856952,,,,,,,,,,,,,,,,,,
687,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-687,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,23,1,1,25.4,66,3.48489297991214,,,,,,,,,,,,,,,,,,
683,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-683,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,18,1,1,26.3133333333333,65,4.50354358885023,,,,,,,,,,,,,,,,,,
684,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-684,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,23,1,1,26.08,110,9.39015102386475,,,,,,,,,,,,,,,,,,
671,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-671,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,22,1,1,25.5866666666667,122,2.63630347631194,,,,,,,,,,,,,,,,,,
685,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-685,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,33,1,1,26,81,5.0476407029412,,,,,,,,,,,,,,,,,,
689,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-689,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,15,1,1,25.7666666666667,88,13.1619144280752,,,,,,,,,,,,,,,,,,
615,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-62+AF8-615,62,32,0.01,CartPole+AC0-v0,0.01,False,False,150,108,1,1,111.353333333333,200,2.93330779464708,,,,,,,,,,,,,,,,,,
667,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-667,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,116,1,1,27.1,116,2.29138368830599,,,,,,,,,,,,,,,,,,
690,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-69+AF8-690,69,64,0.1,CartPole+AC0-v0,0.0001,False,False,150,39,1,1,27.2,88,6.37817868208274,,,,,,,,,,,,,,,,,,
798,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-798,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,81,1,1,34.72,126,2.5974883047151,,,,,,,,,,,,,,,,,,
663,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-663,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,64,1,1,29.8933333333333,167,2.93980444781482,,,,,,,,,,,,,,,,,,
655,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-655,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,26,1,1,32.1466666666667,199,2.58339791573011,,,,,,,,,,,,,,,,,,
679,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-679,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,36,1,1,26.8933333333333,85,3.27073687314987,,,,,,,,,,,,,,,,,,
649,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-649,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,61,1,1,27.3066666666667,92,2.62120587610808,,,,,,,,,,,,,,,,,,
796,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-796,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,200,1,1,59.9533333333333,200,3.6928880906105,,,,,,,,,,,,,,,,,,
797,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-797,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,65,1,1,36.8133333333333,172,1.87522831008985,,,,,,,,,,,,,,,,,,
642,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-642,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,37,1,1,38.5933333333333,120,3.31099929036321,,,,,,,,,,,,,,,,,,
662,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-662,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,27,1,1,28.1466666666667,86,3.21911618444655,,,,,,,,,,,,,,,,,,
665,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-665,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,64,1,1,28.3466666666667,93,3.14817832224071,,,,,,,,,,,,,,,,,,
657,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-657,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,23,1,1,28.8666666666667,105,2.39744248079217,,,,,,,,,,,,,,,,,,
678,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-678,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,48,1,1,36.0666666666667,163,8.80429834624132,,,,,,,,,,,,,,,,,,
666,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-666,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,44,1,1,29.48,121,3.01545231450688,,,,,,,,,,,,,,,,,,
661,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-67+AF8-661,67,64,0.001,CartPole+AC0-v0,0.0001,False,False,150,50,1,1,30.2533333333333,140,2.14151734232903,,,,,,,,,,,,,,,,,,
659,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-659,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,14,1,1,30.06,118,4.24856052228383,,,,,,,,,,,,,,,,,,
710,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-710,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,200,1,1,59.6533333333333,200,4.3332738468051,,,,,,,,,,,,,,,,,,
680,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-680,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,200,1,1,38.9333333333333,200,3.89511819511652,,,,,,,,,,,,,,,,,,
660,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-660,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,30,1,1,33.5533333333333,116,7.38582611083984,,,,,,,,,,,,,,,,,,
769,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-769,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,200,1,1,57.4666666666667,200,6.16927814662457,,,,,,,,,,,,,,,,,,
794,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-794,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,141,1,1,64.1733333333333,200,3.48973301201002,,,,,,,,,,,,,,,,,,
632,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-632,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,44,1,1,37.98,168,2.88840726288882,,,,,,,,,,,,,,,,,,
766,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-766,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,195,1,1,41.1066666666667,195,3.46752974253434,,,,,,,,,,,,,,,,,,
658,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-658,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,45,1,1,39.6933333333333,168,4.38410800827874,,,,,,,,,,,,,,,,,,
646,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-646,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,200,1,1,46.6933333333333,200,3.62862385094166,,,,,,,,,,,,,,,,,,
672,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-68+AF8-672,68,64,0.01,CartPole+AC0-v0,0.0001,False,False,150,154,1,1,48.6466666666667,200,4.88579602055735,,,,,,,,,,,,,,,,,,
765,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-765,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,175,1,1,44.9066666666667,200,6.27971877098083,,,,,,,,,,,,,,,,,,
560,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-560,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,182,1,1,139.933333333333,200,3.74463613470505,,,,,,,,,,,,,,,,,,
735,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-735,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,122,1,1,71.9466666666667,200,2.70209070795872,,,,,,,,,,,,,,,,,,
747,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-747,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,95,1,1,63.44,196,3.92980557617388,,,,,,,,,,,,,,,,,,
800,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-800,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,43,1,1,46.4733333333333,200,4.46570632346841,,,,,,,,,,,,,,,,,,
810,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-810,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,92,1,1,53.3,200,5.23370171241138,,,,,,,,,,,,,,,,,,
644,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-644,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,49,1,1,42.5533333333333,176,3.28794965695362,,,,,,,,,,,,,,,,,,
709,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-709,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,88,1,1,83.8666666666667,200,2.75585276125507,,,,,,,,,,,,,,,,,,
652,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-66+AF8-652,66,64,0.1,CartPole+AC0-v0,0.001,False,False,150,64,1,1,67.98,200,5.45481614209712,,,,,,,,,,,,,,,,,,
643,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-643,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,61,1,1,49.08,144,4.01331768172686,,,,,,,,,,,,,,,,,,
742,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-742,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,60,1,1,51.8666666666667,182,4.743430240949,,,,,,,,,,,,,,,,,,
734,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-734,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,119,1,1,91.5666666666667,200,2.00428184866905,,,,,,,,,,,,,,,,,,
650,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-65+AF8-650,65,64,0.01,CartPole+AC0-v0,0.001,False,False,150,200,1,1,91.4133333333333,200,3.17052029296756,,,,,,,,,,,,,,,,,,
553,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-553,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,200,1,1,110.74,200,5.07171147078276,,,,,,,,,,,,,,,,,,
809,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-809,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,18,1,1,83.58,200,5.50203509463204,,,,,,,,,,,,,,,,,,
631,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-631,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,200,1,1,108.886666666667,200,2.53532286308706,,,,,,,,,,,,,,,,,,
731,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-731,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,126,1,1,115.346666666667,200,1.62690183248312,,,,,,,,,,,,,,,,,,
554,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-554,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,200,1,1,128.44,200,2.71851301006973,,,,,,,,,,,,,,,,,,
799,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-799,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,200,1,1,94.5,200,2.14856133967638,,,,,,,,,,,,,,,,,,
741,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-741,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,200,1,1,110.146666666667,200,2.18642169028521,,,,,,,,,,,,,,,,,,
